/Users/xiaochoumao/Documents/github repo/摩尔庄园 5.5.0/fresh-port/01-cracked/Payload/MoleWorld.app/MoleWorld:
Indirect symbols for (__TEXT,__picsymbolstub4) 850 entries
address    index name
0x009c8814 LOCAL
0x009c8818 LOCAL
0x009c881c LOCAL
0x009c8820 LOCAL
0x009c8824 LOCAL
0x009c8828 LOCAL
0x009c882c LOCAL
0x009c8830 LOCAL
0x009c8834 LOCAL
0x009c8838 LOCAL
0x009c883c LOCAL
0x009c8840 LOCAL
0x009c8844 LOCAL
0x009c8848 LOCAL
0x009c884c LOCAL
0x009c8850 LOCAL
0x009c8854 LOCAL
0x009c8858 LOCAL
0x009c885c LOCAL
0x009c8860 LOCAL
0x009c8864 LOCAL
0x009c8868 LOCAL
0x009c886c LOCAL
0x009c8870 LOCAL
0x009c8874 LOCAL
0x009c8878 LOCAL
0x009c887c LOCAL
0x009c8880 LOCAL
0x009c8884 LOCAL
0x009c8888 LOCAL
0x009c888c LOCAL
0x009c8890 LOCAL
0x009c8894 LOCAL
0x009c8898 LOCAL
0x009c889c LOCAL
0x009c88a0 LOCAL
0x009c88a4   436 _NSCocoaErrorDomain
0x009c88a8 LOCAL
0x009c88ac LOCAL
0x009c88b0 LOCAL
0x009c88b4 LOCAL
0x009c88b8 LOCAL
0x009c88bc LOCAL
0x009c88c0 LOCAL
0x009c88c4 LOCAL
0x009c88c8   424 _MPMoviePlayerDidEnterFullscreenNotification
0x009c88cc   428 _MPMoviePlayerPlaybackDidFinishReasonUserInfoKey
0x009c88d0 LOCAL
0x009c88d4 LOCAL
0x009c88d8  1117 _kSecAttrAccessGroup
0x009c88dc  1123 _kSecAttrDescription
0x009c88e0  1124 _kSecAttrGeneric
0x009c88e4 LOCAL
0x009c88e8 LOCAL
0x009c88ec  1119 _kSecAttrAccessibleAfterFirstUnlock
0x009c88f0 LOCAL
0x009c88f4 LOCAL
0x009c88f8 LOCAL
0x009c88fc   724 _UIApplicationDidChangeStatusBarFrameNotification
0x009c8900   704 _SLServiceTypeFacebook
0x009c8904   705 _SLServiceTypeSinaWeibo
0x009c8908   706 _SLServiceTypeTwitter
0x009c890c   463 _NSLocaleLanguageCode
0x009c8910   489 _NSURLErrorDomain
0x009c8914 LOCAL
0x009c8918   430 _MPMoviePlayerScalingModeDidChangeNotification
0x009c891c   490 _NSURLErrorFailingURLErrorKey
0x009c8920   729 _UIApplicationLaunchOptionsRemoteNotificationKey
0x009c8924   422 _MPMovieDurationAvailableNotification
0x009c8928   479 _NSStreamFileCurrentOffsetKey
0x009c892c  1058 _kCFBundleExecutableKey
0x009c8930  1059 _kCFBundleIdentifierKey
0x009c8934   466 _NSLocalizedRecoverySuggestionErrorKey
0x009c8938   478 _NSStreamDataWrittenToMemoryStreamKey
0x009c893c LOCAL
0x009c8940 LOCAL
0x009c8944 LOCAL
0x009c8948 LOCAL
0x009c894c LOCAL
0x009c8950   486 _NSURLAuthenticationMethodClientCertificate
0x009c8954   488 _NSURLAuthenticationMethodServerTrust
0x009c8958 LOCAL
0x009c895c LOCAL
0x009c8960 LOCAL
0x009c8964 LOCAL
0x009c8968 LOCAL
0x009c896c LOCAL
0x009c8970  1044 _kCAFillModeForwards
0x009c8974  1047 _kCAMediaTimingFunctionLinear
0x009c8978   722 _UIAccessibilityTraitStaticText
0x009c897c LOCAL
0x009c8980 LOCAL
0x009c8984 LOCAL
0x009c8988 LOCAL
0x009c898c LOCAL
0x009c8990 LOCAL
0x009c8994 LOCAL
0x009c8998 LOCAL
0x009c899c LOCAL
0x009c89a0 LOCAL
0x009c89a4 LOCAL
0x009c89a8 LOCAL
0x009c89ac LOCAL
0x009c89b0 LOCAL
0x009c89b4 LOCAL
0x009c89b8   761 _UIWindowLevelStatusBar
0x009c89bc LOCAL
0x009c89c0 LOCAL
0x009c89c4 LOCAL
0x009c89c8 LOCAL
0x009c89cc LOCAL
0x009c89d0 LOCAL
0x009c89d4 LOCAL
0x009c89d8 LOCAL
0x009c89dc LOCAL
0x009c89e0 LOCAL
0x009c89e4 LOCAL
0x009c89e8 LOCAL
0x009c89ec LOCAL
0x009c89f0 LOCAL
0x009c89f4 LOCAL
0x009c89f8 LOCAL
0x009c89fc LOCAL
0x009c8a00 LOCAL
0x009c8a04 LOCAL
0x009c8a08 LOCAL
0x009c8a0c LOCAL
0x009c8a10 LOCAL
0x009c8a14 LOCAL
0x009c8a18 LOCAL
0x009c8a1c LOCAL
0x009c8a20   460 _NSKeyValueChangeNewKey
0x009c8a24 LOCAL
0x009c8a28 LOCAL
0x009c8a2c LOCAL
0x009c8a30 LOCAL
0x009c8a34 LOCAL
0x009c8a38 LOCAL
0x009c8a3c LOCAL
0x009c8a40 LOCAL
0x009c8a44 LOCAL
0x009c8a48 LOCAL
0x009c8a4c LOCAL
0x009c8a50   446 _NSFileType
0x009c8a54   447 _NSFileTypeDirectory
0x009c8a58 LOCAL
0x009c8a5c LOCAL
0x009c8a60 LOCAL
0x009c8a64 LOCAL
0x009c8a68 LOCAL
0x009c8a6c LOCAL
0x009c8a70 LOCAL
0x009c8a74 LOCAL
0x009c8a78 LOCAL
0x009c8a7c LOCAL
0x009c8a80 LOCAL
0x009c8a84 LOCAL
0x009c8a88 LOCAL
0x009c8a8c LOCAL
0x009c8a90 LOCAL
0x009c8a94 LOCAL
0x009c8a98 LOCAL
0x009c8a9c LOCAL
0x009c8aa0 LOCAL
0x009c8aa4 LOCAL
0x009c8aa8 LOCAL
0x009c8aac LOCAL
0x009c8ab0 LOCAL
0x009c8ab4   817 __dispatch_source_type_read
0x009c8ab8   818 __dispatch_source_type_timer
0x009c8abc   819 __dispatch_source_type_write
0x009c8ac0  1087 _kCFStreamNetworkServiceType
0x009c8ac4  1088 _kCFStreamNetworkServiceTypeVoIP
0x009c8ac8 LOCAL
0x009c8acc LOCAL
0x009c8ad0 LOCAL
0x009c8ad4 LOCAL
0x009c8ad8 LOCAL
0x009c8adc  1049 _kCATransitionFromBottom
0x009c8ae0  1050 _kCATransitionFromLeft
0x009c8ae4  1051 _kCATransitionFromRight
0x009c8ae8  1052 _kCATransitionFromTop
0x009c8aec  1053 _kCATransitionPush
0x009c8af0   648 _OBJC_EHTYPE_id
0x009c8af4 LOCAL
0x009c8af8 LOCAL
0x009c8afc LOCAL
0x009c8b00  1121 _kSecAttrAccessibleWhenUnlocked
0x009c8b04 LOCAL
0x009c8b08 LOCAL
0x009c8b0c LOCAL
0x009c8b10 LOCAL
0x009c8b14 LOCAL
0x009c8b18 LOCAL
0x009c8b1c LOCAL
0x009c8b20 LOCAL
0x009c8b24   433 _NDR_record
0x009c8b28  1316 _vm_page_size
0x009c8b2c  1194 _objc_retain
Indirect symbols for (__DATA,__la_symbol_ptr) 850 entries
address    index name
0x009c8b30   884 _compress2
0x009c8b34   888 _crc32
0x009c8b38   889 _deflate
0x009c8b3c   890 _deflateEnd
0x009c8b40   891 _deflateInit2_
0x009c8b44   892 _deflateInit_
0x009c8b48   949 _get_crc_table
0x009c8b4c  1025 _gzclose
0x009c8b50  1026 _gzopen
0x009c8b54  1027 _gzread
0x009c8b58  1036 _inflate
0x009c8b5c  1037 _inflateEnd
0x009c8b60  1038 _inflateInit2_
0x009c8b64  1039 _inflateInit_
0x009c8b68  1309 _uncompress
0x009c8b6c   122 _CCCrypt
0x009c8b70   123 _CCHmac
0x009c8b74   124 _CC_MD5
0x009c8b78   125 _CC_MD5_Final
0x009c8b7c   126 _CC_MD5_Init
0x009c8b80   127 _CC_MD5_Update
0x009c8b84   128 _CC_SHA1
0x009c8b88   129 _CC_SHA1_Final
0x009c8b8c   130 _CC_SHA1_Init
0x009c8b90   131 _CC_SHA1_Update
0x009c8b94   132 _CC_SHA256
0x009c8b98   690 _OSAtomicAdd32Barrier
0x009c8b9c   691 _OSAtomicCompareAndSwap32Barrier
0x009c8ba0   692 _OSAtomicCompareAndSwapPtrBarrier
0x009c8ba4   693 _OSMemoryBarrier
0x009c8ba8   694 _OSMemoryNotificationCurrentLevel
0x009c8bac   695 _OSSpinLockLock
0x009c8bb0   696 _OSSpinLockUnlock
0x009c8bb4   764 __Block_copy
0x009c8bb8   765 __Block_object_assign
0x009c8bbc   766 __Block_object_dispose
0x009c8bc0   770 __NSGetExecutablePath
0x009c8bc4   784 ___assert_rtn
0x009c8bc8   785 ___cxa_atexit
0x009c8bcc   790 ___error
0x009c8bd0   797 ___maskrune
0x009c8bd4   798 ___memcpy_chk
0x009c8bd8   799 ___memmove_chk
0x009c8bdc   800 ___memset_chk
0x009c8be0   803 ___snprintf_chk
0x009c8be4   804 ___sprintf_chk
0x009c8be8   805 ___stack_chk_fail
0x009c8bec   808 ___strcat_chk
0x009c8bf0   809 ___strcpy_chk
0x009c8bf4   810 ___tolower
0x009c8bf8   815 ___vsnprintf_chk
0x009c8bfc   820 __dyld_get_image_header
0x009c8c00   821 __dyld_get_image_name
0x009c8c04   822 __dyld_image_count
0x009c8c08   823 __dyld_register_func_for_add_image
0x009c8c0c   824 __dyld_register_func_for_remove_image
0x009c8c10   827 _abort
0x009c8c14   828 _accept
0x009c8c18   829 _acosf
0x009c8c1c   856 _arc4random
0x009c8c20   857 _asinf
0x009c8c24   858 _atan
0x009c8c28   859 _atan2f
0x009c8c2c   860 _atanf
0x009c8c30   861 _atof
0x009c8c34   862 _backtrace
0x009c8c38   863 _backtrace_symbols
0x009c8c3c   864 _basename
0x009c8c40   865 _bcopy
0x009c8c44   866 _bind
0x009c8c48   867 _bsearch
0x009c8c4c   868 _calloc
0x009c8c50   869 _ceil
0x009c8c54   870 _ceilf
0x009c8c58   883 _close
0x009c8c5c   885 _connect
0x009c8c60   886 _cos
0x009c8c64   887 _cosf
0x009c8c68   893 _dispatch_after
0x009c8c6c   894 _dispatch_async
0x009c8c70   895 _dispatch_get_current_queue
0x009c8c74   896 _dispatch_get_global_queue
0x009c8c78   897 _dispatch_group_async
0x009c8c7c   898 _dispatch_group_create
0x009c8c80   899 _dispatch_group_enter
0x009c8c84   900 _dispatch_group_leave
0x009c8c88   901 _dispatch_group_notify
0x009c8c8c   902 _dispatch_once
0x009c8c90   903 _dispatch_queue_create
0x009c8c94   904 _dispatch_release
0x009c8c98   905 _dispatch_resume
0x009c8c9c   906 _dispatch_retain
0x009c8ca0   907 _dispatch_semaphore_create
0x009c8ca4   908 _dispatch_semaphore_signal
0x009c8ca8   909 _dispatch_semaphore_wait
0x009c8cac   910 _dispatch_source_cancel
0x009c8cb0   911 _dispatch_source_create
0x009c8cb4   912 _dispatch_source_get_data
0x009c8cb8   913 _dispatch_source_set_cancel_handler
0x009c8cbc   914 _dispatch_source_set_event_handler
0x009c8cc0   915 _dispatch_source_set_timer
0x009c8cc4   916 _dispatch_suspend
0x009c8cc8   917 _dispatch_sync
0x009c8ccc   918 _dispatch_time
0x009c8cd0   919 _dladdr
0x009c8cd4   920 _dlopen
0x009c8cd8   921 _dlsym
0x009c8cdc   922 _exception_raise
0x009c8ce0   923 _exception_raise_state
0x009c8ce4   924 _exception_raise_state_identity
0x009c8ce8   925 _exit
0x009c8cec   926 _exp2f
0x009c8cf0   927 _expf
0x009c8cf4   928 _fclose
0x009c8cf8   929 _fcntl
0x009c8cfc   930 _fdopen
0x009c8d00   931 _feof
0x009c8d04   932 _ferror
0x009c8d08   933 _floor
0x009c8d0c   934 _floorf
0x009c8d10   935 _fmax
0x009c8d14   936 _fmaxf
0x009c8d18   937 _fminf
0x009c8d1c   938 _fmodf
0x009c8d20   939 _fopen
0x009c8d24   940 _fprintf
0x009c8d28   941 _fread
0x009c8d2c   942 _free
0x009c8d30   943 _freeaddrinfo
0x009c8d34   944 _freeifaddrs
0x009c8d38   945 _fseek
0x009c8d3c   946 _ftell
0x009c8d40   947 _fwrite
0x009c8d44   948 _gai_strerror
0x009c8d48   950 _getaddrinfo
0x009c8d4c   951 _getgid
0x009c8d50   952 _gethostbyname
0x009c8d54   953 _getifaddrs
0x009c8d58   954 _getpeername
0x009c8d5c   955 _getpid
0x009c8d60   956 _getppid
0x009c8d64   957 _getprogname
0x009c8d68   958 _getsockname
0x009c8d6c   959 _gettimeofday
0x009c8d70  1028 _host_page_size
0x009c8d74  1029 _host_statistics
0x009c8d78  1030 _if_nametoindex
0x009c8d7c  1033 _inet_ntoa
0x009c8d80  1034 _inet_ntop
0x009c8d84  1035 _inet_pton
0x009c8d88  1040 _ioctl
0x009c8d8c  1041 _isspace
0x009c8d90  1141 _kill
0x009c8d94  1142 _listen
0x009c8d98  1143 _logf
0x009c8d9c  1144 _lround
0x009c8da0  1145 _mach_absolute_time
0x009c8da4  1146 _mach_error_string
0x009c8da8  1147 _mach_host_self
0x009c8dac  1148 _mach_make_memory_entry_64
0x009c8db0  1149 _mach_msg
0x009c8db4  1150 _mach_port_allocate
0x009c8db8  1151 _mach_port_deallocate
0x009c8dbc  1152 _mach_port_insert_right
0x009c8dc0  1153 _mach_port_mod_refs
0x009c8dc4  1154 _mach_port_move_member
0x009c8dc8  1155 _mach_port_request_notification
0x009c8dcc  1157 _mach_thread_self
0x009c8dd0  1158 _mach_timebase_info
0x009c8dd4  1159 _malloc
0x009c8dd8  1160 _memchr
0x009c8ddc  1161 _memcmp
0x009c8de0  1162 _memcpy
0x009c8de4  1163 _memmove
0x009c8de8  1164 _memset
0x009c8dec  1168 _mkstemp
0x009c8df0  1209 _open
0x009c8df4  1210 _perror
0x009c8df8  1211 _poll
0x009c8dfc  1212 _pow
0x009c8e00  1213 _powf
0x009c8e04  1214 _printf
0x009c8e08  1216 _pthread_attr_destroy
0x009c8e0c  1217 _pthread_attr_init
0x009c8e10  1218 _pthread_attr_setdetachstate
0x009c8e14  1219 _pthread_cond_destroy
0x009c8e18  1220 _pthread_cond_init
0x009c8e1c  1221 _pthread_cond_signal
0x009c8e20  1222 _pthread_cond_wait
0x009c8e24  1223 _pthread_create
0x009c8e28  1224 _pthread_join
0x009c8e2c  1225 _pthread_mach_thread_np
0x009c8e30  1226 _pthread_main_np
0x009c8e34  1227 _pthread_mutex_destroy
0x009c8e38  1228 _pthread_mutex_init
0x009c8e3c  1229 _pthread_mutex_lock
0x009c8e40  1230 _pthread_mutex_unlock
0x009c8e44  1231 _putchar
0x009c8e48  1232 _puts
0x009c8e4c  1233 _qsort
0x009c8e50  1234 _raise
0x009c8e54  1235 _rand
0x009c8e58  1236 _random
0x009c8e5c  1237 _read
0x009c8e60  1238 _realloc
0x009c8e64  1239 _reallocf
0x009c8e68  1240 _recvfrom
0x009c8e6c  1241 _roundf
0x009c8e70  1244 _send
0x009c8e74  1245 _sendto
0x009c8e78  1246 _setsockopt
0x009c8e7c  1247 _setxattr
0x009c8e80  1248 _sigaction
0x009c8e84  1249 _sigaltstack
0x009c8e88  1250 _signal
0x009c8e8c  1251 _sin
0x009c8e90  1252 _sinf
0x009c8e94  1253 _sleep
0x009c8e98  1254 _socket
0x009c8e9c  1270 _srand
0x009c8ea0  1271 _srandom
0x009c8ea4  1272 _sscanf
0x009c8ea8  1273 _stat
0x009c8eac  1274 _statfs
0x009c8eb0  1275 _strchr
0x009c8eb4  1276 _strcmp
0x009c8eb8  1277 _strcpy
0x009c8ebc  1278 _strcspn
0x009c8ec0  1279 _strdup
0x009c8ec4  1280 _strerror
0x009c8ec8  1281 _strlen
0x009c8ecc  1282 _strncmp
0x009c8ed0  1283 _strncpy
0x009c8ed4  1284 _strnstr
0x009c8ed8  1285 _strpbrk
0x009c8edc  1286 _strsignal
0x009c8ee0  1287 _strstr
0x009c8ee4  1288 _strtod
0x009c8ee8  1289 _strtol
0x009c8eec  1290 _strtoll
0x009c8ef0  1291 _strtoul
0x009c8ef4  1292 _strtoull
0x009c8ef8  1293 _sysctl
0x009c8efc  1294 _sysctlbyname
0x009c8f00  1295 _system
0x009c8f04  1296 _tanf
0x009c8f08  1297 _task_get_exception_ports
0x009c8f0c  1298 _task_info
0x009c8f10  1299 _task_swap_exception_ports
0x009c8f14  1300 _task_threads
0x009c8f18  1301 _thread_get_exception_ports
0x009c8f1c  1302 _thread_get_state
0x009c8f20  1303 _thread_info
0x009c8f24  1304 _thread_resume
0x009c8f28  1305 _thread_suspend
0x009c8f2c  1306 _thread_swap_exception_ports
0x009c8f30  1307 _time
0x009c8f34  1308 _uname
0x009c8f38  1310 _unlink
0x009c8f3c  1311 _usleep
0x009c8f40  1312 _utimes
0x009c8f44  1313 _vm_allocate
0x009c8f48  1314 _vm_deallocate
0x009c8f4c  1315 _vm_map
0x009c8f50  1317 _vm_protect
0x009c8f54  1318 _vm_read_overwrite
0x009c8f58  1319 _vsnprintf
0x009c8f5c  1320 _write
0x009c8f60   871 _class_addMethod
0x009c8f64   872 _class_copyIvarList
0x009c8f68   873 _class_copyMethodList
0x009c8f6c   874 _class_getClassMethod
0x009c8f70   875 _class_getInstanceMethod
0x009c8f74   876 _class_getInstanceSize
0x009c8f78   877 _class_getInstanceVariable
0x009c8f7c   878 _class_getIvarLayout
0x009c8f80   879 _class_getName
0x009c8f84   880 _class_getProperty
0x009c8f88   881 _class_getSuperclass
0x009c8f8c   882 _class_replaceMethod
0x009c8f90  1042 _ivar_getName
0x009c8f94  1043 _ivar_getOffset
0x009c8f98  1165 _method_getImplementation
0x009c8f9c  1166 _method_getName
0x009c8fa0  1167 _method_getTypeEncoding
0x009c8fa4  1169 _objc_autorelease
0x009c8fa8  1170 _objc_autoreleasePoolPop
0x009c8fac  1171 _objc_autoreleasePoolPush
0x009c8fb0  1172 _objc_autoreleaseReturnValue
0x009c8fb4  1173 _objc_begin_catch
0x009c8fb8  1174 _objc_copyStruct
0x009c8fbc  1175 _objc_destroyWeak
0x009c8fc0  1176 _objc_end_catch
0x009c8fc4  1177 _objc_enumerationMutation
0x009c8fc8  1178 _objc_exception_rethrow
0x009c8fcc  1179 _objc_exception_throw
0x009c8fd0  1180 _objc_getAssociatedObject
0x009c8fd4  1181 _objc_getClass
0x009c8fd8  1182 _objc_getClassList
0x009c8fdc  1183 _objc_getMetaClass
0x009c8fe0  1184 _objc_getProperty
0x009c8fe4  1185 _objc_loadWeak
0x009c8fe8  1186 _objc_loadWeakRetained
0x009c8fec  1187 _objc_lookUpClass
0x009c8ff0  1188 _objc_msgSend
0x009c8ff4  1189 _objc_msgSendSuper2
0x009c8ff8  1190 _objc_msgSendSuper2_stret
0x009c8ffc  1191 _objc_msgSend_stret
0x009c9000  1192 _objc_release
0x009c9004  1193 _objc_removeAssociatedObjects
0x009c9008  1194 _objc_retain
0x009c900c  1195 _objc_retainAutorelease
0x009c9010  1196 _objc_retainAutoreleaseReturnValue
0x009c9014  1197 _objc_retainAutoreleasedReturnValue
0x009c9018  1198 _objc_retainBlock
0x009c901c  1199 _objc_setAssociatedObject
0x009c9020  1200 _objc_setProperty
0x009c9024  1201 _objc_storeStrong
0x009c9028  1202 _objc_storeWeak
0x009c902c  1203 _objc_sync_enter
0x009c9030  1204 _objc_sync_exit
0x009c9034  1205 _objc_terminate
0x009c9038  1206 _object_getClass
0x009c903c  1207 _object_setClass
0x009c9040  1208 _object_setIvar
0x009c9044  1215 _protocol_getMethodDescription
0x009c9048  1242 _sel_getName
0x009c904c  1243 _sel_registerName
0x009c9050   414 _CNCopyCurrentNetworkInfo
0x009c9054   415 _CNCopySupportedInterfaces
0x009c9058   697 _SCNetworkReachabilityCreateWithAddress
0x009c905c   698 _SCNetworkReachabilityCreateWithName
0x009c9060   699 _SCNetworkReachabilityGetFlags
0x009c9064   700 _SCNetworkReachabilityScheduleWithRunLoop
0x009c9068   701 _SCNetworkReachabilitySetCallback
0x009c906c   702 _SCNetworkReachabilityUnscheduleFromRunLoop
0x009c9070   707 _SecCertificateCreateWithData
0x009c9074   708 _SecIdentityCopyPrivateKey
0x009c9078   709 _SecItemAdd
0x009c907c   710 _SecItemCopyMatching
0x009c9080   711 _SecItemDelete
0x009c9084   712 _SecItemUpdate
0x009c9088   713 _SecKeyDecrypt
0x009c908c   714 _SecKeyEncrypt
0x009c9090   715 _SecKeyGetBlockSize
0x009c9094   716 _SecPKCS12Import
0x009c9098   717 _SecPolicyCreateBasicX509
0x009c909c   718 _SecTrustCopyPublicKey
0x009c90a0   719 _SecTrustCreateWithCertificates
0x009c90a4   720 _SecTrustEvaluate
0x009c90a8   721 _SecTrustSetAnchorCertificates
0x009c90ac   434 _NSAllocateObject
0x009c90b0   435 _NSClassFromString
0x009c90b4   437 _NSCopyObject
0x009c90b8   438 _NSDefaultMallocZone
0x009c90bc   450 _NSGetUncaughtExceptionHandler
0x009c90c0   456 _NSHomeDirectory
0x009c90c4   458 _NSIntersectionRange
0x009c90c8   467 _NSLog
0x009c90cc   468 _NSLogv
0x009c90d0   475 _NSSearchPathForDirectoriesInDomains
0x009c90d4   476 _NSSelectorFromString
0x009c90d8   477 _NSSetUncaughtExceptionHandler
0x009c90dc   482 _NSStringFromClass
0x009c90e0   483 _NSStringFromProtocol
0x009c90e4   484 _NSStringFromSelector
0x009c90e8   485 _NSTemporaryDirectory
0x009c90ec   493 _NSUnionRange
0x009c90f0   494 _NSZoneMalloc
0x009c90f4  1255 _sqlite3_bind_blob
0x009c90f8  1256 _sqlite3_bind_double
0x009c90fc  1257 _sqlite3_bind_text
0x009c9100  1258 _sqlite3_close
0x009c9104  1259 _sqlite3_column_blob
0x009c9108  1260 _sqlite3_column_bytes
0x009c910c  1261 _sqlite3_column_double
0x009c9110  1262 _sqlite3_column_int
0x009c9114  1263 _sqlite3_column_text
0x009c9118  1264 _sqlite3_exec
0x009c911c  1265 _sqlite3_finalize
0x009c9120  1266 _sqlite3_last_insert_rowid
0x009c9124  1267 _sqlite3_open
0x009c9128  1268 _sqlite3_prepare_v2
0x009c912c  1269 _sqlite3_step
0x009c9130     3 __ZN12byte_array_t10reset_sizeEj
0x009c9134     5 __ZN12byte_array_t11read_uint32ERj
0x009c9138     6 __ZN12byte_array_t12write_uint32Ej
0x009c913c     4 __ZN12byte_array_t10write_int8Ea
0x009c9140    61 __ZNSt12_Vector_baseI10qa_class_tSaIS0_EE11_M_allocateEm
0x009c9144    62 __ZNSt12_Vector_baseI4qa_tSaIS0_EE11_M_allocateEm
0x009c9148    63 __ZNSt12_Vector_baseI5pic_tSaIS0_EE11_M_allocateEm
0x009c914c    64 __ZNSt12_Vector_baseI7fbmsg_tSaIS0_EE11_M_allocateEm
0x009c9150    65 __ZNSt12_Vector_baseI7phone_tSaIS0_EE11_M_allocateEm
0x009c9154    66 __ZNSt12_Vector_baseI8fbuser_tSaIS0_EE11_M_allocateEm
0x009c9158    67 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP10qa_class_tS4_EET0_T_S6_S5_
0x009c915c    68 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP4qa_tS4_EET0_T_S6_S5_
0x009c9160    69 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP5pic_tS4_EET0_T_S6_S5_
0x009c9164    70 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP7fbmsg_tS4_EET0_T_S6_S5_
0x009c9168    71 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP7phone_tS4_EET0_T_S6_S5_
0x009c916c    72 __ZNSt15__copy_backwardILb0ESt26random_access_iterator_tagE8__copy_bIP8fbuser_tS4_EET0_T_S6_S5_
0x009c9170    73 __ZNSt6vectorI10qa_class_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c9174    74 __ZNSt6vectorI10qa_class_tSaIS0_EE15_M_erase_at_endEPS0_
0x009c9178    75 __ZNSt6vectorI10qa_class_tSaIS0_EE9push_backERKS0_
0x009c917c    76 __ZNSt6vectorI10qa_class_tSaIS0_EED2Ev
0x009c9180    77 __ZNSt6vectorI4qa_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c9184    78 __ZNSt6vectorI4qa_tSaIS0_EE15_M_erase_at_endEPS0_
0x009c9188    79 __ZNSt6vectorI4qa_tSaIS0_EE9push_backERKS0_
0x009c918c    80 __ZNSt6vectorI4qa_tSaIS0_EED2Ev
0x009c9190    81 __ZNSt6vectorI5pic_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c9194    82 __ZNSt6vectorI5pic_tSaIS0_EE15_M_erase_at_endEPS0_
0x009c9198    83 __ZNSt6vectorI5pic_tSaIS0_EE9push_backERKS0_
0x009c919c    84 __ZNSt6vectorI5pic_tSaIS0_EED2Ev
0x009c91a0    85 __ZNSt6vectorI7fbmsg_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c91a4    86 __ZNSt6vectorI7fbmsg_tSaIS0_EE15_M_erase_at_endEPS0_
0x009c91a8    87 __ZNSt6vectorI7fbmsg_tSaIS0_EE9push_backERKS0_
0x009c91ac    88 __ZNSt6vectorI7fbmsg_tSaIS0_EED2Ev
0x009c91b0    89 __ZNSt6vectorI7phone_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c91b4    90 __ZNSt6vectorI7phone_tSaIS0_EE9push_backERKS0_
0x009c91b8    91 __ZNSt6vectorI7phone_tSaIS0_EED2Ev
0x009c91bc    92 __ZNSt6vectorI8fbuser_tSaIS0_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS0_S2_EERKS0_
0x009c91c0    93 __ZNSt6vectorI8fbuser_tSaIS0_EE15_M_erase_at_endEPS0_
0x009c91c4    94 __ZNSt6vectorI8fbuser_tSaIS0_EE9push_backERKS0_
0x009c91c8    95 __ZNSt6vectorI8fbuser_tSaIS0_EED2Ev
0x009c91cc   762 _UTTypeCopyPreferredTagWithClass
0x009c91d0   763 _UTTypeCreatePreferredIdentifierForTag
0x009c91d4   284 _CGAffineTransformConcat
0x009c91d8   286 _CGAffineTransformInvert
0x009c91dc   287 _CGAffineTransformMakeRotation
0x009c91e0   288 _CGAffineTransformMakeScale
0x009c91e4   289 _CGAffineTransformRotate
0x009c91e8   290 _CGAffineTransformScale
0x009c91ec   291 _CGAffineTransformTranslate
0x009c91f0   292 _CGBitmapContextCreate
0x009c91f4   293 _CGBitmapContextCreateImage
0x009c91f8   294 _CGColorCreate
0x009c91fc   295 _CGColorGetAlpha
0x009c9200   296 _CGColorGetColorSpace
0x009c9204   297 _CGColorGetComponents
0x009c9208   298 _CGColorGetNumberOfComponents
0x009c920c   299 _CGColorRelease
0x009c9210   300 _CGColorRetain
0x009c9214   301 _CGColorSpaceCreateDeviceGray
0x009c9218   302 _CGColorSpaceCreateDeviceRGB
0x009c921c   303 _CGColorSpaceGetModel
0x009c9220   304 _CGColorSpaceRelease
0x009c9224   305 _CGContextAddArc
0x009c9228   306 _CGContextAddArcToPoint
0x009c922c   307 _CGContextAddLineToPoint
0x009c9230   308 _CGContextAddPath
0x009c9234   309 _CGContextAddRect
0x009c9238   310 _CGContextBeginPath
0x009c923c   311 _CGContextClearRect
0x009c9240   312 _CGContextClip
0x009c9244   313 _CGContextClipToMask
0x009c9248   314 _CGContextClipToRect
0x009c924c   315 _CGContextClosePath
0x009c9250   316 _CGContextDrawImage
0x009c9254   317 _CGContextDrawLinearGradient
0x009c9258   318 _CGContextDrawPath
0x009c925c   319 _CGContextDrawRadialGradient
0x009c9260   320 _CGContextEOClip
0x009c9264   321 _CGContextEOFillPath
0x009c9268   322 _CGContextFillEllipseInRect
0x009c926c   323 _CGContextFillPath
0x009c9270   324 _CGContextFillRect
0x009c9274   325 _CGContextMoveToPoint
0x009c9278   326 _CGContextRelease
